$x1,$x2,$x3,$x4,$x5,$x6,$x7,>>f1,>>f2,>>f3
0.7870604324771767, 0.0634313243079433, 0.4700470297412427, 0.7654604237379784, 0.17589353220913317, 0.2221452364741866, 0.17766155196432598
0.39490934077773576, 0.16323700176303058, 0.008684476614690295, 0.3065563029112076, 0.5256136001886332, 0.4074090208697111, 0.8270488286880671
0.31137700476978714, 0.8645436112035384, 0.35091759118592236, 0.9133854861840356, 0.21408040685630447, 0.4952690361213834, 0.5810141494592822
0.24527068758602977, 0.5789567614809186, 0.6805691709279887, 0.4492856540301221, 0.4807504461506952, 0.6488530877284758, 0.6349847636320897
0.7110593004111468, 0.9884728638286256, 0.4325023311801931, 0.8707823693185133, 0.9244284912707066, 0.47680960396878114, 0.04099152818935459
0.1114791577606401, 0.7870521063393847, 0.6552606957169564, 0.3066010225011504, 0.18029186303237532, 0.9260435622785135, 0.054940990119668354
0.23466554063773826, 0.6699992423241425, 0.9358993302816901, 0.4562007702015435, 0.726955823529688, 0.3676683758674393, 0.28481694190571616
0.8810541320370251, 0.5038595628787268, 0.24550619173707722, 0.1853420559999044, 0.12773851883287213, 0.07992544502420817, 0.594423290007052
0.715377457291145, 0.027422493110545232, 0.8408160970832722, 0.5666994394535696, 0.6245008186106047, 0.9465232056403119, 0.3367179160322862
0.7624174066362817, 0.5205106810458312, 0.9923531030592989, 0.10038453563061589, 0.18449556051776006, 0.5380751662435733, 0.24413934890277855
0.4613164993815593, 0.36284797616213127, 0.1377018313887689, 0.3954872101104807, 0.5572074271482343, 0.6875998591212689, 0.22258409228931542
0.43693767686445295, 0.7047220502020197, 0.9848023705050831, 0.4411056475584255, 0.8743175998436001, 0.840242360981331, 0.3257475105795957
0.8063697070279641, 0.17814892596239706, 0.748465121156208, 0.10149589043932083, 0.5479326680728341, 0.40923730005274384, 0.03958105376926879
0.34529524928560884, 0.5723173182889316, 0.9178890043525931, 0.28433497320630463, 0.008590795070538726, 0.32014643753802396, 0.3464960987547375
0.22388431413093357, 0.5081767094517929, 0.2925170917512482, 0.4450327783874881, 0.2977656895915932, 0.3762399367356707, 0.32430421059399417
0.4051511753585111, 0.9925523312711388, 0.6280813236815213, 0.6663672217045743, 0.745872071881726, 0.05933428027776977, 0.4519969933866893
0.2897687975658588, 0.26295758682981996, 0.706117730849234, 0.7230125630470534, 0.3912873828448358, 0.9720879598642593, 0.584364605999378
0.6394573822154563, 0.8653591489482719, 0.6972960522582325, 0.2367187349908686, 0.7519096402731916, 0.20114775694162867, 0.4834570340305345
0.2931460578624904, 0.4928480578359471, 0.13548421011807044, 0.1914215857776037, 0.5041772396993597, 0.35800250613858087, 0.2506389323904932
0.663324656815191, 0.5830673738029742, 0.16067966854644045, 0.9452874574408163, 0.5688057959609644, 0.940494023094851, 0.2598678518661903
