$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,>>f1,>>f2,>>f3,>>f4,>>f5
0.5123339941263073, 0.9417087201461468, 0.6083922085895761, 0.9414893819834889, 0.7593198271443031, 0.35274595863259883, 0.047657053875680755, 0.6587272798177319, 0.34411539113691747, 0.31930200340027926, 0.5764314903391197, 0.7072877430402954, 0.9496594958261326, 0.6453128097991779
0.6151000002660094, 0.15095233819943255, 0.06603767709060016, 0.06104588324938087, 0.3289750857978938, 0.43923967649568907, 0.3386509119538105, 0.3952041238626085, 0.07090571213509467, 0.47173882967528635, 0.45556191417938696, 0.8534858513533313, 0.28634056824471754, 0.48839550721660363
0.959622197480477, 0.352960655898492, 0.8732163388237438, 0.4944715450402356, 0.5042757411379053, 0.9530418856927851, 0.46588333050493036, 0.07567106787059741, 0.3057262893030581, 0.47523890326020535, 0.382013856542341, 0.22445401711314128, 0.9103150739691308, 0.14608757017919027
0.5006015227284161, 0.6112345793575633, 0.6976026322467779, 0.12580850195520155, 0.866933092786403, 0.3526141506724767, 0.3504241054345121, 0.005250719701606399, 0.487380326528876, 0.7459752761436895, 0.23878205707308475, 0.6942804213152475, 0.8435940060263405, 0.6388076068361168
0.9378242395203117, 0.10095497903520334, 0.6393785424157317, 0.8619341339670045, 0.4611589409891509, 0.5356058450474485, 0.034077985743905304, 0.7719485212778262, 0.8454852212911727, 0.13938491684597276, 0.08110007527527952, 0.7907335434213554, 0.8010620447175179, 0.7507500129478066
0.5299435483574441, 0.7878424574134388, 0.731583477035413, 0.42867178515754667, 0.6763498957097611, 0.7858950901361104, 0.3913023109852226, 0.5293770597732409, 0.9155963360716103, 0.3101424321310091, 0.6548198305303995, 0.35612372662217484, 0.7313057214073441, 0.06221664822643258
0.4841713811585272, 0.2505151162299897, 0.575042996199178, 0.4595630094816807, 0.40715450727021996, 0.49566942334461817, 0.09745384625714548, 0.9929522266364823, 0.5151797427705961, 0.4420226337635955, 0.5774351955566034, 0.01363690551082486, 0.817952619903209, 0.24180702188301206
0.3630345681162934, 0.6468580723898644, 0.4871780646912549, 0.7431979004206246, 0.2676429155757062, 0.9381910635131745, 0.972364565362204, 0.7039524133618694, 0.08499730071778056, 0.7064764661743803, 0.47467550684130166, 0.5495356371695234, 0.6955235684061093, 0.333879605842878
0.5120927015236815, 0.8005112186541895, 0.5276651052395468, 0.6799849607103533, 0.4760332909679549, 0.4494166713065225, 0.6489595535321397, 0.7259609337057105, 0.15491144202329787, 0.8925830649012365, 0.8851421831527868, 0.46623295840159074, 0.4972220868741536, 0.9312079688150336
0.3717579453679617, 0.7902274054072266, 0.2515559661815532, 0.45428016531637505, 0.47558739315688126, 0.714929496378295, 0.7771825787357435, 0.9284401920047897, 0.630526297484136, 0.49288055582475154, 0.36201815423266137, 0.30301739398239125, 0.9507481470605426, 0.1595631859543687
