$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,>>f1,>>f2,>>f3,>>f4,>>f5,>>f6,>>f7,>>f8
0.9066437213571891, 0.3650684553429414, 0.5082542020020873, 0.20441587441133435, 0.5110161422873954, 0.9922848016644454, 0.6431546724486538, 0.9385751206690108, 0.9491450846285194, 0.3048598535701499, 0.034475488165094825, 0.10503260607499665, 0.25519688678629415, 0.18232813982935492, 0.2568633725966991, 0.7800555208015053, 0.8565989486974421
0.5182546628066835, 0.1789095007270104, 0.21464688110518926, 0.7343945655513721, 0.898116156312556, 0.076027277711607, 0.6694713408594262, 0.4925584692206012, 0.8127738279032487, 0.23499118835453447, 0.12446923884922545, 0.571134048970041, 0.6477462307456727, 0.29597616048076203, 0.4574902586832753, 0.12341118025176157, 0.4666113783085811
0.9441532986351414, 0.35491480285257826, 0.07234950137840945, 0.1915096425735251, 0.899561875919326, 0.830303983447178, 0.8716667043417303, 0.22923748787643827, 0.1845849103863223, 0.6329727851970041, 0.3589358121927929, 0.26230420968343815, 0.8979821945222656, 0.4555274850451929, 0.7058106590126707, 0.03903822871629348, 0.36071033972342814
0.5378166415978064, 0.5489993444450906, 0.48711323704149057, 0.23424869290737804, 0.2742301884002939, 0.4787659916313062, 0.6340979315901265, 0.7246904514730957, 0.8719037987089304, 0.4854593513532941, 0.6866115973496101, 0.467913218244297, 0.38240850100074897, 0.8214029113377275, 0.24984374458807612, 0.28090714841687936, 0.7672577293422255
0.01113268623389796, 0.21883280856291798, 0.5982938508114052, 0.7839747522328071, 0.8648959469262464, 0.3372194493881646, 0.9863771780744349, 0.818133927510535, 0.9585147426489296, 0.4044377164568119, 0.6516997550257585, 0.8473486418428364, 0.715208540322183, 0.9329776313401223, 0.7680292450163511, 0.19494643204787943, 0.6405378980725538
0.127606705695541, 0.04377655567094729, 0.28341260873305296, 0.9494556101357788, 0.004508832854206779, 0.29427145127086696, 0.4554278236038575, 0.18259346688868316, 0.0026827910827127432, 0.037292078393261874, 0.49099947993745674, 0.9831336879287033, 0.4489997536980568, 0.12414884569028506, 0.4249468656260572, 0.5541591226684935, 0.4118840257004712
0.8216276016687883, 0.8268819725128947, 0.09361148900611516, 0.0758890148662098, 0.04245320911835215, 0.40082813075221013, 0.24407460937559267, 0.4653194414541154, 0.5690592234508333, 0.2443669878040563, 0.30933339994547904, 0.26822691262396126, 0.657425442669495, 0.5421666348943988, 0.9649554139836072, 0.7851893111295838, 0.34768461171633536
0.7596561400756023, 0.6183124384161641, 0.8361597599372637, 0.5014365224158784, 0.22311258271021783, 0.4289389916792603, 0.9315345372873091, 0.6525445970281809, 0.4808733268588459, 0.989907181276728, 0.769838704138397, 0.3205920396054355, 0.9100885589349336, 0.34675265199234573, 0.6745887694543672, 0.15668486890843103, 0.959747208149185
0.5318114129761634, 0.7934730037210064, 0.779414205702879, 0.33305705222649595, 0.053983288382215555, 0.34069337576660796, 0.671680695270216, 0.8476303134623983, 0.3967692589449917, 0.3621844839175107, 0.7145722523998993, 0.9757642217492518, 0.12183896566377483, 0.05970908683589915, 0.9180969255460059, 0.6438388155517172, 0.4710901573947177
0.6290922728924313, 0.8358957799207064, 0.2917885586374722, 0.46705007767691153, 0.022124676803853438, 0.18856799983800876, 0.15784116212222832, 0.9351717802815963, 0.033454485211379725, 0.572734684330625, 0.8368599420531718, 0.7223565310767969, 0.13921527411693924, 0.8093337232461016, 0.060338991583346324, 0.14455072964882343, 0.5848168819800377
