$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,>>f1,>>f2,>>f3,>>f4,>>f5
0.13308580083933574, 0.7928203555688588, 0.6269805673436648, 0.5559981867651015, 0.12118060693462696, 0.35929350879965527, 0.05222601969536511, 0.19795758765969784, 0.9028544730063488
0.6975584941054326, 0.5873448446894362, 0.8934226860204452, 0.6154138193009967, 0.8794221883328509, 0.050706533092003236, 0.5435129078935022, 0.28411924684584255, 0.4490365939156563
0.8446130769488766, 0.3331925369457972, 0.6073273584124238, 0.4111997077075191, 0.4274055611500026, 0.49267456087478545, 0.09749358935817476, 0.38987516255568944, 0.7496096727741741
0.35818589865445394, 0.9268538359739177, 0.9367199062841239, 0.9764924465220417, 0.9883329196882829, 0.2187655621915624, 0.9204560585764007, 0.89673442481211, 0.23603766531319847
0.9668551576597522, 0.9644746322820354, 0.04372616097872439, 0.21165539728500604, 0.5413624336864634, 0.13352903596517784, 0.8282473394524063, 0.27957757558295304, 0.3855347781025682
0.05912800450948297, 0.11769753388761539, 0.6743918938473704, 0.5182681901110407, 0.5348818690332766, 0.9830982946148549, 0.05010750119070251, 0.9782609500304156, 0.66811295239889
0.5808222844089139, 0.5454309927749024, 0.31131279780825294, 0.04467923287444875, 0.5698041959709863, 0.42976756959431506, 0.20892089913401835, 0.9086247062939427, 0.3385113678986197
0.5212214819390645, 0.5933491862023057, 0.005028221050031534, 0.26425526465987526, 0.3407525710398067, 0.6934349740697379, 0.8286791865050861, 0.6383768640630654, 0.9837176102607793
0.6274889967002578, 0.6668349088881904, 0.2613795114123846, 0.20391853627348067, 0.8409915460773214, 0.19494942851198005, 0.8928470365692938, 0.34504771845505844, 0.1541279958432159
0.590401289430764, 0.23893343497808006, 0.9532999846632138, 0.06332846631421873, 0.38489648434126467, 0.5751365930571302, 0.5530655317282467, 0.18251427058373537, 0.9739720210007914
0.9458517791590626, 0.8865862644467113, 0.2021397626493342, 0.6788944745063756, 0.5015604295747869, 0.9922668856645133, 0.5440079086294936, 0.6029180482335663, 0.4458974227203931
0.6000314535144873, 0.7910492652772877, 0.574973371951621, 0.16488681112392367, 0.14576190747360718, 0.1543312910572886, 0.1863563752838725, 0.28680730026302714, 0.31823497616723195
0.8848019285599347, 0.06490226618255801, 0.783256548674738, 0.6313278303930739, 0.5462656398171087, 0.38984635505370635, 0.8500687060780286, 0.06023055982474934, 0.2899800679600223
0.5780831927373615, 0.7690162875631908, 0.42694420091218255, 0.14502162764547655, 0.9971498664394276, 0.28852163457964364, 0.03311240156835138, 0.031112742807303806, 0.10226170938119561
0.5060906884902158, 0.09147580198803817, 0.04036161148118256, 0.01016671082953391, 0.536482494050438, 0.23817334373107213, 0.04684831820257929, 0.4723287660284077, 0.18108291765194395
0.16424816687175603, 0.2461002996325854, 0.2178900357915523, 0.8546396276999497, 0.5119835110039803, 0.9309091226505303, 0.3376924300125306, 0.08858756325831596, 0.3351409743711451
0.47192622398766404, 0.4502410743820169, 0.2225755828211824, 0.21670516143890972, 0.08556877012173725, 0.19504463222190405, 0.9874460015841016, 0.570841670284237, 0.8810877749050037
0.4576070132925436, 0.741028580038347, 0.6480899923687145, 0.22818658001123882, 0.21933970323708996, 0.5132744050112032, 0.9609057696565098, 0.2171990713757379, 0.3138171693401476
0.38742571207930954, 0.523400916353532, 0.9076669737886228, 0.46680730508743007, 0.7003830789850148, 0.32065112181172317, 0.8060456430435808, 0.19576866097090428, 0.9729779046424415
0.674675034825678, 0.1466656843111651, 0.09592786034197753, 0.8134385668634926, 0.6361799415295281, 0.019104325015956714, 0.8908655817860784, 0.7596352679383417, 0.5136917610421771
0.004048852261975711, 0.5650910581859532, 0.055309201511997585, 0.8363383109692389, 0.2066287089941078, 0.04144326537949239, 0.8603353068892292, 0.8405378531979603, 0.7106226084741724
0.5218607616342207, 0.19890552150310437, 0.9442243285067197, 0.2020515478844559, 0.3921357501908539, 0.09950199738417198, 0.23723094096563224, 0.15375728993310067, 0.682993821732716
0.6167292024077435, 0.2649981265654424, 0.7414590621437249, 0.2996735402644609, 0.4812337103245198, 0.8210324596248927, 0.08754848456573927, 0.02404065457085003, 0.37100664286719887
0.16139777474012562, 0.5568305963586224, 0.21470284308827536, 0.3492228210705355, 0.4568476833257834, 0.7037590747253859, 0.8948870232445012, 0.45232557573914245, 0.7915452743509415
0.751315406550545, 0.5040352285985994, 0.05901323122287083, 0.9742976494272356, 0.8667784775055061, 0.7635734573802444, 0.2707652297191996, 0.6348018556005434, 0.5695435076129026
0.6261757971876998, 0.02036855585216968, 0.1744563529170653, 0.3166993936397574, 0.029651027347172287, 0.7060828270223689, 0.18241724824732253, 0.7156328589758563, 0.16907290630518024
0.628252383157424, 0.5190025943607655, 0.8860293320138255, 0.44338476665671456, 0.9724002473760285, 0.5779631602020171, 0.24257056081784156, 0.7955370966190144, 0.07956733117217096
