$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,>>f1,>>f2,>>f3,>>f4,>>f5,>>f6,>>f7,>>f8,>>f9,>>f10,>>f11,>>f12,>>f13,>>f14,>>f15
0.09501440000551997, 0.08912455884341075, 0.3646181857951618, 0.7904563594083843, 0.8652181153868599, 0.7990923172690783, 0.3355055713443007, 0.24437805621971487, 0.03557222432277529, 0.8948548971141785, 0.7147539475931333, 0.051163746121148934, 0.7878945750243118, 0.9150430909314352, 0.08061041859004792, 0.6211783830003375, 0.08870321862865382, 0.9299195616037721, 0.30813579409296
0.9057146086767792, 0.9892902477007484, 0.5642056100719893, 0.45155224699463314, 0.8687925815165422, 0.05392646728815553, 0.383616480844455, 0.6642996071333941, 0.23677843962714584, 0.3074698963170537, 0.6864605841817726, 0.661717603203704, 0.7527220285434889, 0.4840537478391844, 0.3268950934060577, 0.37719786422689816, 0.0511564360764325, 0.0032297355432024943, 0.34777148526121215
0.603154025331068, 0.8004639320709515, 0.5995947626748833, 0.5756709850802475, 0.7848831452217206, 0.13922779607509206, 0.00207211492761461, 0.7249559868974826, 0.32270611027243523, 0.41544600783720487, 0.40915896381969985, 0.9940213134111026, 0.3319206430364141, 0.5397922832531179, 0.6702306718010917, 0.33480449763509346, 0.07014431737511828, 0.7956004552669765, 0.7577675532346171
0.7162900894732624, 0.20349649983220852, 0.40189998852314135, 0.25804462252149185, 0.363023545941886, 0.2925356756497567, 0.06225845638143346, 0.42126183342127377, 0.02973231018183664, 0.18134146306175836, 0.18227184160778165, 0.18413306349592995, 0.29682891374617526, 0.986770382820222, 0.7502645500735815, 0.2685873847532062, 0.38856320725634796, 0.8139203632029011, 0.864354028125848
0.941361352713448, 0.010016860931127414, 0.9478128420497896, 0.37537216772112525, 0.3643691809518116, 0.2851663237128452, 0.603329134945628, 0.36303610596371716, 0.3966606727839612, 0.02466998446159896, 0.926359018354936, 0.4877767448673056, 0.5807249142976135, 0.3525160618053824, 0.6365865132706953, 0.2531065496690805, 0.9258883665496493, 0.7737219240633156, 0.8189276136135737
0.4704694504886806, 0.0028994397596802113, 0.21638690692891682, 0.8277578461415951, 0.2769430718258229, 0.8265514097740227, 0.8279593529701643, 0.6301526008408512, 0.27251223842332317, 0.1853001060244549, 0.7866087829782109, 0.17926650608131434, 0.543060269156995, 0.5766218352137088, 0.45390943757112145, 0.10555926743199229, 0.7530078352594199, 0.13981353708381772, 0.016689527006494176
0.7857995073308801, 0.751422319222777, 0.6258412406117483, 0.9505554096463527, 0.9585231050561539, 0.8082375707658352, 0.6863571818958839, 0.7241319818810357, 0.38498429732008954, 0.1331269994780756, 0.725353733410843, 0.9930077671953543, 0.43889810616084524, 0.5076990220691803, 0.014210999868757734, 0.9520855784555063, 0.5504618587515536, 0.20459582395174292, 0.9761718096724352
0.8891872084828316, 0.21584580382605545, 0.3844876467848686, 0.3423520566639132, 0.6999051666032159, 0.16626029051790692, 0.5319964397684014, 0.6775726361065431, 0.718666210271981, 0.8214317952637724, 0.8777798939988474, 0.14779666310110517, 0.6409398989687222, 0.12907843724822632, 0.506825184726031, 0.15116742042616127, 0.8650381745470092, 0.3213791688320069, 0.5301781067373507
0.32555047698507855, 0.8027887546900263, 0.11849164062819417, 0.6516356451793106, 0.6694442494561912, 0.008424753778355498, 0.6650094553118754, 0.21696722595723028, 0.011389503688888358, 0.20201128460673967, 0.8929653185663293, 0.4116195501508788, 0.19314505612730715, 0.6702644752404641, 0.3488909882530302, 0.5735674979644406, 0.39531867815244004, 0.5854017193943586, 0.5120401071670834
0.11800996394732322, 0.943433348952906, 0.8662795317763938, 0.7846590311573708, 0.815040259576335, 0.28068192926285507, 0.6578263386046802, 0.24611605082757604, 0.8035435556452878, 0.9970181271785096, 0.7338040985971664, 0.7238520671988677, 0.8655473164390101, 0.6983343233415639, 0.29062446590928415, 0.2667765534911023, 0.13733807946029342, 0.9525977223509475, 0.21394707533932467
